Time,Delhi,BRPL,BYPL,NDPL,NDMC,MES
17/09/2023 00:00,4925.490,2171.650,1086.310,1411.340,182.880,27.430
17/09/2023 00:05,4870.450,2147.920,1066.430,1399.970,180.350,27.030
17/09/2023 00:10,4898.800,2159.040,1088.430,1397.220,180.440,27.140
17/09/2023 00:15,4876.430,2163.190,1070.030,1395.850,180.750,27.120
17/09/2023 00:20,4849.490,2131.660,1076.450,1387.800,180.290,27.160
17/09/2023 00:25,4827.300,2142.690,1045.530,1386.470,179.640,26.950
17/09/2023 00:30,4813.580,2128.340,1045.870,1387.110,179.440,27.070
17/09/2023 00:35,4809.290,2123.750,1053.430,1380.460,178.990,26.900
17/09/2023 00:40,4785.110,2114.020,1051.880,1367.810,179.130,26.830
17/09/2023 00:45,4752.860,2109.130,1032.890,1361.250,178.390,26.820
17/09/2023 00:50,4748.360,2100.420,1034.870,1363.220,178.270,26.850
17/09/2023 00:55,4733.900,2091.220,1030.980,1358.540,178.040,26.820
17/09/2023 01:00,4706.180,2074.040,1035.330,1347.820,177.590,26.740
17/09/2023 01:05,4677.440,2062.910,1020.970,1342.560,177.460,26.630
17/09/2023 01:10,4657.160,2057.960,1020.270,1331.090,176.950,26.700
17/09/2023 01:15,4635.550,2052.470,1008.100,1328.620,175.630,26.570
17/09/2023 01:20,4620.400,2043.570,1004.550,1326.270,175.590,26.520
17/09/2023 01:25,4609.250,2036.860,1004.690,1321.740,174.150,25.850
17/09/2023 01:30,4584.970,2026.950,1001.280,1314.100,173.300,26.290
17/09/2023 01:35,4570.250,2018.530,997.900,1313.380,173.350,26.280
17/09/2023 01:40,4557.890,2009.140,999.230,1303.800,172.900,26.130
17/09/2023 01:45,4532.980,2000.060,989.810,1300.490,173.400,26.140
17/09/2023 01:50,4509.520,1990.160,982.370,1294.670,173.350,26.180
17/09/2023 01:55,4490.980,1980.230,980.080,1289.180,172.660,26.180
17/09/2023 02:00,4479.950,1976.230,974.290,1286.610,173.090,26.090
17/09/2023 02:05,4454.430,1961.170,970.980,1280.360,172.490,26.080
17/09/2023 02:10,4441.830,1950.380,970.730,1280.070,172.040,26.050
17/09/2023 02:15,4419.110,1946.740,964.050,1268.840,171.600,25.910
17/09/2023 02:20,4407.080,1938.600,962.310,1266.730,171.810,25.950
17/09/2023 02:25,4394.730,1936.340,956.290,1262.020,171.890,25.760
17/09/2023 02:30,4388.040,1930.340,955.060,1263.240,171.720,26.070
17/09/2023 02:35,4364.940,1920.080,947.690,1258.060,171.820,25.840
17/09/2023 02:40,4347.830,1916.430,946.810,1246.280,171.230,26.030
17/09/2023 02:45,4338.180,1909.470,944.760,1246.310,171.280,26.070
17/09/2023 02:50,4327.710,1901.450,944.120,1243.940,171.080,26.000
17/09/2023 02:55,4305.380,1890.710,939.070,1238.320,170.530,25.880
17/09/2023 03:00,4277.360,1879.670,932.050,1228.460,170.810,25.690
17/09/2023 03:05,4270.610,1876.520,931.260,1225.000,171.730,25.520
17/09/2023 03:10,4242.930,1866.280,921.440,1218.050,171.190,25.640
17/09/2023 03:15,4224.950,1858.790,915.960,1213.460,171.010,25.600
17/09/2023 03:20,4218.450,1854.870,912.790,1214.180,171.010,25.560
17/09/2023 03:25,4200.650,1854.090,910.580,1199.380,171.150,25.570
17/09/2023 03:30,4186.320,1845.960,900.860,1204.580,170.540,25.360
17/09/2023 03:35,4175.430,1844.480,898.690,1196.330,170.820,25.440
17/09/2023 03:40,4166.570,1838.500,896.770,1195.820,170.460,25.430
17/09/2023 03:45,4156.080,1831.250,902.800,1186.540,170.660,25.310
17/09/2023 03:50,4144.010,1828.580,891.180,1188.910,170.600,25.410
17/09/2023 03:55,4142.400,1828.480,896.450,1181.890,170.890,25.300
17/09/2023 04:00,4125.160,1822.140,885.080,1182.450,170.870,25.310
17/09/2023 04:05,4105.000,1817.140,877.370,1175.570,170.810,25.160
17/09/2023 04:10,4102.470,1812.290,877.570,1178.670,169.670,25.270
17/09/2023 04:15,4096.780,1805.780,882.690,1173.950,170.360,25.260
17/09/2023 04:20,4103.010,1815.580,877.390,1176.280,169.580,25.310
17/09/2023 04:25,4066.170,1798.550,868.000,1160.120,168.970,25.220
17/09/2023 04:30,4063.370,1800.910,868.340,1162.420,169.350,23.930
17/09/2023 04:35,4048.740,1789.780,874.110,1152.880,169.730,23.770
17/09/2023 04:40,4035.430,1792.600,862.010,1147.790,169.860,24.870
17/09/2023 04:45,4043.480,1786.760,872.130,1152.380,169.440,25.110
17/09/2023 04:50,4030.570,1786.260,859.320,1152.100,169.270,25.370
17/09/2023 04:55,4022.900,1780.290,865.750,1143.280,169.820,25.510
17/09/2023 05:00,4017.950,1779.540,854.650,1146.890,169.740,25.740
17/09/2023 05:05,4015.690,1772.150,865.380,1142.740,170.400,25.960
17/09/2023 05:10,4013.320,1773.020,858.550,1147.360,170.420,25.770
17/09/2023 05:15,4015.230,1768.650,869.260,1144.250,168.020,26.190
17/09/2023 05:20,4012.570,1774.460,855.370,1149.770,168.650,26.190
17/09/2023 05:25,4004.610,1768.490,854.060,1147.260,168.260,26.330
17/09/2023 05:30,4002.640,1761.650,856.990,1150.620,169.000,26.370
17/09/2023 05:35,3989.030,1767.530,846.880,1141.880,168.530,26.460
17/09/2023 05:40,3990.240,1766.560,847.600,1143.520,168.150,26.510
17/09/2023 05:45,3965.560,1755.810,838.560,1138.380,168.690,26.410
17/09/2023 05:50,3962.840,1764.110,835.520,1132.440,166.960,26.170
17/09/2023 05:55,3956.180,1757.360,834.550,1133.570,167.050,26.040
17/09/2023 06:00,3949.980,1743.750,842.380,1133.640,166.990,25.710
17/09/2023 06:05,3950.200,1742.960,841.030,1134.110,169.420,25.800
17/09/2023 06:10,3931.790,1721.740,846.580,1128.910,169.370,25.570
17/09/2023 06:15,3946.070,1741.030,836.400,1134.830,170.170,25.700
17/09/2023 06:20,3942.090,1731.150,849.110,1129.270,169.710,25.630
17/09/2023 06:25,3933.470,1726.070,847.810,1126.390,170.120,25.710
17/09/2023 06:30,3932.000,1713.390,857.740,1127.790,169.610,26.010
17/09/2023 06:35,3927.790,1712.030,861.160,1121.230,170.280,25.710
17/09/2023 06:40,3916.320,1709.010,843.650,1130.050,171.190,25.640
17/09/2023 06:45,3915.790,1710.490,855.860,1115.140,170.120,25.810
17/09/2023 06:50,3880.860,1688.930,847.760,1107.020,170.480,25.910
17/09/2023 06:55,3913.750,1710.590,848.440,1120.470,171.130,25.950
17/09/2023 07:00,3888.010,1688.860,854.830,1109.850,171.400,26.160
17/09/2023 07:05,3897.360,1690.990,850.590,1112.150,170.950,26.290
17/09/2023 07:10,3887.000,1676.930,861.220,1113.180,171.430,26.130
17/09/2023 07:15,3904.160,1690.290,857.340,1118.040,172.850,26.020
17/09/2023 07:20,3899.080,1685.970,864.860,1112.840,173.870,25.850
17/09/2023 07:25,3923.840,1687.580,868.720,1128.260,174.520,25.800
17/09/2023 07:30,3880.400,1672.010,851.740,1119.100,174.780,25.970
17/09/2023 07:35,3889.080,1668.760,854.560,1127.510,174.880,25.800
17/09/2023 07:40,3881.300,1664.610,860.370,1118.320,175.380,25.900
17/09/2023 07:45,3877.490,1652.120,860.450,1127.060,175.030,25.860
17/09/2023 07:50,3876.000,1656.970,852.290,1129.990,175.510,25.930
17/09/2023 07:55,3868.250,1653.040,850.530,1126.070,175.570,25.740
17/09/2023 08:00,3884.260,1680.370,849.650,1116.600,175.580,25.700
17/09/2023 08:05,3836.920,1657.380,825.260,1115.480,176.530,25.790
17/09/2023 08:10,3861.570,1649.070,845.610,1128.050,176.100,26.080
17/09/2023 08:15,3882.610,1650.840,841.960,1151.390,176.380,26.140
17/09/2023 08:20,3864.950,1656.350,833.070,1134.700,176.720,25.990
17/09/2023 08:25,3877.900,1668.020,836.020,1132.750,177.290,26.550
17/09/2023 08:30,3902.070,1665.960,845.400,1153.880,177.260,26.480
17/09/2023 08:35,3898.110,1676.950,831.340,1147.130,177.950,26.620
17/09/2023 08:40,3862.110,1653.660,824.640,1140.900,179.650,26.580
17/09/2023 08:45,3903.330,1694.410,827.870,1142.030,180.330,26.450
17/09/2023 08:50,3880.920,1668.810,818.190,1149.410,180.680,26.650
17/09/2023 08:55,3873.650,1665.840,822.660,1139.660,181.400,26.970
17/09/2023 09:00,3875.680,1663.060,817.680,1148.900,182.470,26.750
17/09/2023 09:05,3881.570,1652.870,832.900,1148.680,183.270,26.090
17/09/2023 09:10,3937.520,1679.010,835.660,1174.730,184.460,26.270
17/09/2023 09:15,3951.630,1672.680,835.300,1188.430,185.370,26.330
17/09/2023 09:20,4015.710,1693.660,857.960,1215.560,185.070,26.240
17/09/2023 09:25,4042.480,1690.960,879.560,1223.530,185.020,26.250
17/09/2023 09:30,4019.000,1669.190,860.230,1240.260,184.880,26.230
17/09/2023 09:35,4090.360,1706.080,872.750,1260.030,186.050,26.640
17/09/2023 09:40,4109.290,1720.120,874.010,1260.120,186.470,26.320
17/09/2023 09:45,4141.110,1718.180,890.620,1280.610,187.110,26.810
17/09/2023 09:50,4170.280,1721.830,907.040,1283.540,187.800,26.830
17/09/2023 09:55,4145.440,1717.720,874.380,1294.620,189.850,26.880
17/09/2023 10:00,4222.520,1756.660,900.840,1308.550,189.550,27.020
17/09/2023 10:05,4224.350,1761.190,896.500,1308.200,191.200,27.070
17/09/2023 10:10,4287.430,1780.160,910.980,1336.550,191.730,27.360
17/09/2023 10:15,4302.500,1788.200,926.260,1327.860,192.520,27.570
17/09/2023 10:20,4325.780,1795.210,930.490,1340.130,192.820,27.780
17/09/2023 10:25,4339.560,1785.550,946.080,1343.530,195.230,27.960
17/09/2023 10:30,4388.180,1824.860,939.140,1357.700,196.150,27.980
17/09/2023 10:35,4361.210,1810.750,933.120,1358.860,194.100,28.080
17/09/2023 10:40,4406.220,1828.750,948.620,1360.220,195.970,27.890
17/09/2023 10:45,4400.310,1821.020,953.300,1359.320,195.650,27.490
17/09/2023 10:50,4413.980,1837.090,949.340,1360.180,197.960,27.400
17/09/2023 10:55,4411.300,1836.340,941.760,1367.500,197.160,28.020
17/09/2023 11:00,4442.970,1847.070,953.400,1377.620,194.720,27.950
17/09/2023 11:05,4448.440,1861.220,951.500,1371.910,193.290,28.290
17/09/2023 11:10,4465.500,1864.920,971.240,1369.920,195.830,28.180
17/09/2023 11:15,4432.690,1844.160,964.580,1361.540,194.870,26.910
17/09/2023 11:20,4481.050,1859.360,972.190,1389.750,196.660,26.830
17/09/2023 11:25,4513.390,1866.950,987.720,1391.510,196.870,26.030
17/09/2023 11:30,4535.420,1901.580,979.550,1387.690,197.460,26.310
17/09/2023 11:35,4543.930,1874.550,992.440,1409.720,197.790,26.380
17/09/2023 11:40,4529.620,1876.890,984.320,1398.120,199.090,26.670
17/09/2023 11:45,4571.660,1881.350,1011.280,1411.090,200.200,26.840
17/09/2023 11:50,4623.210,1908.010,1021.930,1422.210,199.990,27.310
17/09/2023 11:55,4622.970,1916.270,1005.020,1432.210,200.480,26.980
17/09/2023 12:00,4594.640,1889.010,996.600,1435.550,198.890,26.860
17/09/2023 12:05,4606.460,1887.530,985.330,1466.970,199.580,25.440
17/09/2023 12:10,4579.470,1880.020,1006.620,1423.410,201.400,25.650
17/09/2023 12:15,4598.800,1894.530,1016.210,1424.550,201.310,26.990
17/09/2023 12:20,4599.570,1896.900,994.970,1437.900,199.650,26.430
17/09/2023 12:25,4600.120,1895.600,1001.240,1434.790,198.500,26.400
17/09/2023 12:30,4608.260,1888.180,1020.050,1431.130,198.750,26.360
17/09/2023 12:35,4578.230,1883.100,1000.920,1425.860,197.840,26.970
17/09/2023 12:40,4631.490,1915.340,1006.460,1442.000,198.470,26.670
17/09/2023 12:45,4639.710,1915.790,1011.250,1442.470,199.250,26.840
17/09/2023 12:50,4646.610,1915.010,1021.400,1438.550,200.700,26.700
17/09/2023 12:55,4656.470,1930.530,1023.600,1434.020,200.150,26.350
17/09/2023 13:00,4557.060,1905.410,999.040,1382.120,199.260,26.970
17/09/2023 13:05,4552.480,1940.600,985.960,1355.110,198.770,26.930
17/09/2023 13:10,4530.400,1902.120,1000.710,1357.680,199.060,26.890
17/09/2023 13:15,4552.810,1944.660,988.080,1353.160,199.020,26.690
17/09/2023 13:20,4487.570,1921.850,970.220,1327.860,199.370,27.630
17/09/2023 13:25,4520.050,1938.240,977.950,1335.460,198.550,26.890
17/09/2023 13:30,4555.250,1953.670,996.220,1333.840,200.870,27.370
17/09/2023 13:35,4577.150,1954.090,996.420,1356.100,200.920,26.970
17/09/2023 13:40,4619.150,1961.430,988.060,1398.890,201.180,26.600
17/09/2023 13:45,4636.660,1953.820,1005.750,1401.000,200.190,27.440
17/09/2023 13:50,4693.860,1966.840,1025.170,1422.370,200.180,26.790
17/09/2023 13:55,4698.650,1977.640,1026.530,1422.630,200.020,26.960
17/09/2023 14:00,4703.150,1974.730,1016.260,1438.330,202.030,26.980
17/09/2023 14:05,4726.090,1975.480,1034.790,1442.620,201.730,26.630
17/09/2023 14:10,4724.680,1965.770,1032.230,1453.400,203.080,26.620
17/09/2023 14:15,4752.990,1968.460,1044.710,1465.530,202.720,26.420
17/09/2023 14:20,4777.750,1981.000,1048.620,1472.460,203.130,27.190
17/09/2023 14:25,4805.330,2000.060,1022.500,1488.070,202.980,26.790
17/09/2023 14:30,4791.540,1980.280,1043.900,1497.320,202.190,26.880
17/09/2023 14:35,4837.720,2018.960,1062.900,1480.390,202.460,27.080
17/09/2023 14:40,4857.650,2016.730,1066.670,1497.460,203.940,26.730
17/09/2023 14:45,4791.470,1988.410,1041.980,1484.340,204.270,27.060
17/09/2023 14:50,4845.620,2012.480,1072.570,1484.010,204.160,27.010
17/09/2023 14:55,4860.700,2018.580,1067.310,1496.480,204.180,27.450
17/09/2023 15:00,4860.070,2011.580,1077.170,1493.020,204.250,27.810
17/09/2023 15:05,4891.890,2035.520,1070.040,1507.940,204.130,27.430
17/09/2023 15:10,4849.040,2001.700,1083.390,1495.240,202.660,26.500
17/09/2023 15:15,4846.200,2022.590,1058.900,1487.080,203.640,26.840
17/09/2023 15:20,4829.190,2006.330,1057.900,1489.670,203.520,26.850
17/09/2023 15:25,4823.930,1998.020,1048.510,1496.870,203.100,26.760
17/09/2023 15:30,4834.650,2004.880,1064.940,1491.430,202.700,26.980
17/09/2023 15:35,4805.060,1978.020,1065.410,1486.250,203.180,26.890
17/09/2023 15:40,4806.580,1983.520,1060.910,1485.880,202.010,26.850
17/09/2023 15:45,4782.950,1998.560,1037.200,1473.110,201.930,26.720
17/09/2023 15:50,4796.000,1996.990,1060.700,1461.800,202.900,26.810
17/09/2023 15:55,4777.220,1972.530,1059.300,1467.580,203.590,26.820
17/09/2023 16:00,4777.490,1983.200,1059.080,1460.580,202.700,26.920
17/09/2023 16:05,4757.580,1978.000,1048.600,1456.780,201.760,27.230
17/09/2023 16:10,4724.510,1998.450,1046.710,1420.630,200.760,27.480
17/09/2023 16:15,4749.420,1980.840,1047.740,1449.390,201.490,26.320
17/09/2023 16:20,4744.600,1987.850,1044.990,1440.650,201.390,26.670
17/09/2023 16:25,4735.810,1971.250,1034.410,1457.850,201.380,26.930
17/09/2023 16:30,4696.780,1963.500,1027.180,1433.780,200.330,27.370
17/09/2023 16:35,4672.030,1953.310,1025.470,1421.180,199.630,27.720
17/09/2023 16:40,4698.580,1959.930,1042.590,1426.910,200.310,27.970
17/09/2023 16:45,4700.620,1963.090,1028.370,1437.680,200.520,27.870
17/09/2023 16:50,4680.950,1948.970,1034.700,1424.590,200.230,28.060
17/09/2023 16:55,4689.230,1960.770,1040.220,1415.420,200.070,28.210
17/09/2023 17:00,4661.510,1944.120,1029.890,1416.920,198.190,28.160
17/09/2023 17:05,4668.240,1953.350,1018.270,1425.440,198.250,28.590
17/09/2023 17:10,4653.270,1959.700,1019.990,1404.000,197.690,28.830
17/09/2023 17:15,4646.320,1933.200,1044.640,1396.940,198.070,28.790
17/09/2023 17:20,4677.850,1956.480,1049.930,1402.260,197.990,29.050
17/09/2023 17:25,4644.070,1950.980,1014.140,1408.140,197.610,29.070
17/09/2023 17:30,4640.530,1932.280,1039.100,1397.650,198.070,29.310
17/09/2023 17:35,4625.000,1934.520,1031.440,1388.650,197.680,29.340
17/09/2023 17:40,4587.450,1914.610,1040.390,1363.500,197.570,29.370
17/09/2023 17:45,4593.360,1917.440,1038.220,1370.520,195.570,28.570
17/09/2023 17:50,4582.710,1915.630,1028.580,1366.230,195.560,28.740
17/09/2023 17:55,4576.680,1908.480,1028.850,1372.020,196.360,28.950
17/09/2023 18:00,4567.960,1918.240,1027.280,1353.580,196.820,29.170
17/09/2023 18:05,4571.490,1918.240,1013.380,1367.240,198.360,29.030
17/09/2023 18:10,4552.180,1915.770,1015.580,1349.420,199.840,28.810
17/09/2023 18:15,4584.980,1905.850,1040.540,1365.100,200.950,28.960
17/09/2023 18:20,4601.720,1939.110,1021.240,1368.950,200.480,29.180
17/09/2023 18:25,4618.330,1940.660,1042.870,1359.970,201.510,29.450
17/09/2023 18:30,4622.890,1951.170,1029.270,1365.500,202.220,29.570
17/09/2023 18:35,4661.520,1963.900,1037.440,1383.070,202.990,29.830
17/09/2023 18:40,4719.580,1998.370,1047.640,1396.480,204.620,30.250
17/09/2023 18:45,4719.090,1992.820,1049.100,1394.260,204.790,30.640
17/09/2023 18:50,4710.070,1996.110,1032.770,1400.440,204.720,30.670
17/09/2023 18:55,4734.030,2012.140,1044.180,1396.170,204.360,30.880
17/09/2023 19:00,4759.090,2005.290,1050.330,1424.220,204.930,30.960
17/09/2023 19:05,4760.600,2031.180,1048.590,1415.990,204.200,31.000
17/09/2023 19:10,4740.080,2024.470,1027.350,1410.200,203.090,31.050
17/09/2023 19:15,4767.460,2034.070,1054.280,1401.840,203.490,31.110
17/09/2023 19:20,4747.470,2030.990,1019.340,1417.490,202.970,31.030
17/09/2023 19:25,4751.800,2044.770,1015.120,1411.630,203.260,31.150
17/09/2023 19:30,4770.360,2047.650,1039.130,1404.130,202.750,31.370
17/09/2023 19:35,4761.400,2047.750,1043.840,1391.960,202.470,31.360
17/09/2023 19:40,4801.200,2075.260,1046.700,1399.740,202.450,31.470
17/09/2023 19:45,4808.500,2068.920,1051.290,1407.670,202.780,31.540
17/09/2023 19:50,4788.140,2065.030,1041.270,1402.820,202.320,31.390
17/09/2023 19:55,4779.100,2078.960,1023.890,1396.890,202.600,31.490
17/09/2023 20:00,4802.300,2095.280,1026.540,1397.930,202.360,31.590
17/09/2023 20:05,4753.280,2072.760,1022.680,1381.620,201.800,31.430
17/09/2023 20:10,4762.260,2086.860,1013.780,1383.850,201.580,31.680
17/09/2023 20:15,4774.200,2108.970,1007.020,1380.400,200.850,31.650
17/09/2023 20:20,4740.600,2079.400,1009.160,1372.480,200.600,31.610
17/09/2023 20:25,4781.680,2105.300,1011.720,1381.480,200.170,31.680
17/09/2023 20:30,4761.280,2083.380,1017.490,1384.290,199.570,31.760
17/09/2023 20:35,4770.740,2105.750,1022.980,1365.130,199.010,31.770
17/09/2023 20:40,4779.340,2092.990,1020.400,1389.030,199.750,31.680
17/09/2023 20:45,4727.290,2113.320,996.220,1343.390,199.240,31.790
17/09/2023 20:50,4768.230,2114.890,1011.630,1368.480,198.020,31.720
17/09/2023 20:55,4762.160,2115.750,1015.780,1354.480,199.050,31.530
17/09/2023 21:00,4776.810,2136.890,1015.310,1350.670,197.280,31.340
17/09/2023 21:05,4744.940,2118.050,1004.210,1345.580,196.450,31.230
17/09/2023 21:10,4752.550,2117.780,1017.280,1344.890,195.930,31.230
17/09/2023 21:15,4769.570,2133.760,1003.430,1359.320,196.670,31.050
17/09/2023 21:20,4789.490,2130.340,1024.350,1361.130,196.670,30.810
17/09/2023 21:25,4821.620,2139.710,1026.610,1379.810,196.120,30.650
17/09/2023 21:30,4840.080,2137.120,1046.200,1384.270,195.950,30.570
17/09/2023 21:35,4860.980,2161.880,1027.570,1398.070,195.570,30.590
17/09/2023 21:40,4881.270,2170.550,1058.010,1390.380,194.770,30.590
17/09/2023 21:45,4915.850,2184.070,1061.950,1399.160,194.480,30.780
17/09/2023 21:50,4934.070,2184.760,1065.520,1412.680,194.110,30.540
17/09/2023 21:55,4963.920,2225.540,1055.740,1410.590,194.490,30.380
17/09/2023 22:00,4983.670,2223.380,1060.180,1428.410,193.900,30.490
17/09/2023 22:05,4964.660,2214.190,1058.730,1419.390,192.290,30.350
17/09/2023 22:10,5026.200,2243.400,1083.110,1427.570,192.440,30.390
17/09/2023 22:15,5027.430,2242.680,1071.560,1442.470,191.580,30.380
17/09/2023 22:20,5055.840,2240.530,1092.350,1451.800,192.340,30.330
17/09/2023 22:25,5085.210,2278.630,1080.030,1456.290,191.480,30.300
17/09/2023 22:30,5081.480,2263.820,1090.600,1459.330,190.910,30.190
17/09/2023 22:35,5110.170,2276.020,1099.520,1468.810,190.400,30.220
17/09/2023 22:40,5121.950,2286.950,1098.760,1465.580,191.220,30.060
17/09/2023 22:45,5158.540,2297.670,1103.480,1487.010,191.690,29.760
17/09/2023 22:50,5160.690,2295.760,1104.220,1490.610,189.400,29.730
17/09/2023 22:55,5171.220,2295.000,1110.160,1499.560,188.300,29.490
17/09/2023 23:00,5160.920,2283.000,1113.830,1497.150,189.010,29.630
17/09/2023 23:05,5178.190,2279.060,1123.670,1508.190,188.000,29.300
17/09/2023 23:10,5160.120,2278.680,1118.320,1497.990,187.670,29.040
17/09/2023 23:15,5174.030,2280.630,1123.100,1505.270,186.590,29.060
17/09/2023 23:20,5172.930,2285.450,1127.560,1494.660,186.630,28.950
17/09/2023 23:25,5160.530,2264.630,1128.320,1503.460,186.530,28.760
17/09/2023 23:30,5158.710,2261.410,1131.880,1501.240,186.460,28.730
17/09/2023 23:35,5127.020,2265.350,1119.690,1498.070,186.320,28.620
17/09/2023 23:40,5125.760,2265.350,1127.360,1498.070,186.320,28.620
17/09/2023 23:45,5101.280,2265.350,1115.940,1498.070,186.320,28.620
18/09/2023 00:00,5036.080,2198.370,1109.300,1469.710,182.900,28.030
18/09/2023 00:05,5001.340,2173.210,1117.910,1452.650,180.980,27.660
18/09/2023 00:10,4993.910,2170.530,1111.170,1456.940,180.520,27.610
18/09/2023 00:15,4950.640,2155.970,1094.500,1445.060,180.610,27.460
18/09/2023 00:20,4936.460,2148.480,1090.540,1442.250,180.400,27.470
18/09/2023 00:25,4910.310,2126.510,1095.470,1434.960,180.490,27.140
18/09/2023 00:30,4861.810,2109.920,1074.550,1424.730,179.350,27.080
18/09/2023 00:35,4846.210,2097.940,1081.630,1413.660,180.010,27.230
18/09/2023 00:40,4822.530,2091.340,1064.950,1414.940,178.650,26.860
18/09/2023 00:45,4785.010,2070.540,1064.370,1399.430,178.530,26.650
18/09/2023 00:50,4761.430,2068.050,1049.980,1392.850,178.620,26.760
18/09/2023 00:55,4736.810,2051.040,1050.480,1385.380,178.230,26.470
18/09/2023 01:00,4712.580,2043.410,1036.950,1381.890,178.990,26.660
18/09/2023 01:05,4677.270,2029.520,1030.120,1368.020,178.580,26.660
18/09/2023 01:10,4659.740,2021.400,1027.610,1361.540,177.670,26.600
18/09/2023 01:15,4631.530,2010.810,1018.100,1356.150,175.910,26.560
18/09/2023 01:20,4609.340,1995.360,1014.750,1354.240,174.800,26.420
18/09/2023 01:25,4579.510,1988.430,1004.770,1342.340,174.130,26.320
18/09/2023 01:30,4542.070,1972.570,997.140,1329.800,174.120,25.480
18/09/2023 01:35,4523.040,1955.720,999.360,1324.850,174.070,25.880
18/09/2023 01:40,4497.410,1948.150,986.110,1320.760,173.610,26.040
18/09/2023 01:45,4469.960,1933.490,986.000,1308.480,173.640,25.980
18/09/2023 01:50,4448.270,1927.610,975.100,1304.410,172.970,25.930
18/09/2023 01:55,4425.070,1910.920,976.420,1297.120,172.580,26.000
18/09/2023 02:00,4395.920,1905.350,958.680,1292.250,172.060,25.740
18/09/2023 02:05,4356.250,1886.670,960.140,1282.090,172.060,25.580
18/09/2023 02:10,4338.480,1877.110,950.530,1278.940,172.100,25.580
18/09/2023 02:15,4318.720,1867.900,937.510,1275.110,171.690,25.560
18/09/2023 02:20,4295.120,1859.700,932.610,1265.060,171.560,25.360
18/09/2023 02:25,4266.850,1846.970,926.710,1256.510,171.060,25.120
18/09/2023 02:30,4248.820,1841.590,918.040,1252.150,171.440,25.230
18/09/2023 02:35,4235.100,1836.420,914.640,1248.430,171.010,25.150
18/09/2023 02:40,4208.980,1823.330,911.700,1238.590,170.490,24.910
18/09/2023 02:45,4182.870,1813.570,904.240,1229.300,170.870,25.200
18/09/2023 02:50,4173.430,1810.180,901.750,1227.360,169.500,24.960
18/09/2023 02:55,4151.200,1796.990,897.940,1221.890,170.750,24.960
18/09/2023 03:00,4126.180,1793.780,886.220,1212.720,169.420,24.870
18/09/2023 03:05,4110.980,1785.120,885.020,1208.530,168.500,24.780
18/09/2023 03:10,4088.900,1777.540,880.450,1198.410,168.840,24.780
18/09/2023 03:15,4060.070,1764.650,870.390,1194.300,167.750,24.780
18/09/2023 03:20,4057.840,1765.310,871.560,1189.100,168.570,24.640
18/09/2023 03:25,4044.010,1759.090,866.070,1187.960,167.900,24.580
18/09/2023 03:30,4021.710,1749.900,859.500,1181.200,168.390,24.550
18/09/2023 03:35,4008.930,1743.860,857.360,1176.420,168.680,24.500
18/09/2023 03:40,3997.720,1737.130,854.750,1176.130,167.390,24.450
18/09/2023 03:45,3984.190,1734.960,852.600,1166.700,167.610,24.380
18/09/2023 03:50,3969.440,1718.880,856.440,1164.220,167.890,24.250
18/09/2023 03:55,3956.880,1717.950,844.760,1164.330,168.140,24.200
18/09/2023 04:00,3953.420,1722.310,841.160,1160.120,168.040,24.260
18/09/2023 04:05,3936.580,1715.650,837.240,1154.770,167.420,24.070
18/09/2023 04:10,3932.540,1706.410,846.950,1150.300,167.500,24.150
18/09/2023 04:15,3922.460,1709.370,833.460,1150.560,167.630,24.220
18/09/2023 04:20,3911.170,1698.350,838.840,1145.360,167.280,24.100
18/09/2023 04:25,3902.760,1703.430,829.720,1140.750,167.080,24.280
18/09/2023 04:30,3888.100,1692.990,834.040,1132.470,166.900,24.470
18/09/2023 04:35,3852.170,1669.000,819.880,1135.560,166.910,24.270
18/09/2023 04:40,3878.440,1670.900,849.130,1130.140,166.760,24.470
18/09/2023 04:45,3858.240,1655.970,847.480,1124.840,167.400,24.410
18/09/2023 04:50,3854.900,1649.280,855.480,1122.620,166.610,24.460
18/09/2023 04:55,3851.530,1655.890,842.730,1122.700,166.610,24.670
18/09/2023 05:00,3864.790,1663.910,845.090,1127.330,166.740,25.000
18/09/2023 05:05,3862.530,1654.240,849.810,1128.750,167.460,25.510
18/09/2023 05:10,3863.540,1656.680,854.580,1121.090,167.360,25.790
18/09/2023 05:15,3872.390,1664.240,852.660,1124.830,168.620,26.170
18/09/2023 05:20,3875.370,1664.780,851.390,1127.440,167.340,26.700
18/09/2023 05:25,3869.860,1661.020,848.100,1124.770,168.470,26.920
18/09/2023 05:30,3883.000,1669.260,853.080,1127.980,168.290,27.330
18/09/2023 05:35,3882.550,1687.720,837.550,1122.260,167.280,27.620
18/09/2023 05:40,3891.770,1670.900,860.670,1127.460,167.940,27.840
18/09/2023 05:45,3895.730,1682.780,849.850,1130.700,167.510,28.060
18/09/2023 05:50,3895.600,1678.670,853.320,1130.060,167.380,28.220
18/09/2023 05:55,3880.510,1674.110,848.520,1123.450,169.420,28.320
18/09/2023 06:00,3885.090,1689.110,838.820,1121.780,170.030,28.480
18/09/2023 06:05,3924.050,1693.740,853.890,1139.170,169.920,28.700
18/09/2023 06:10,3945.400,1705.320,864.140,1136.790,171.180,28.990
18/09/2023 06:15,3988.400,1722.220,877.710,1151.050,171.020,29.060
18/09/2023 06:20,3971.260,1719.570,868.140,1145.120,171.670,29.030
