Time,Delhi,BRPL,BYPL,NDPL,NDMC,MES
2023-10-19,3339.255128205128,1330.9595604395606,718.7273626373627,1078.1963369963369,158.10714285714286,21.467582417582417
2023-10-20,3352.2040625,1343.18875,713.7470138888889,1085.7008680555555,156.11548611111112,21.262222222222224
2023-10-21,3182.8527046263343,1318.0625622775801,699.3148398576512,982.6911743772241,132.76743772241994,19.23085409252669
2023-10-22,3038.531285714286,1225.5986785714285,665.8548928571429,984.1719642857144,116.05178571428571,17.772142857142857
2023-10-23,3237.1796153846153,1302.8982517482518,686.1008391608392,1052.8190909090908,143.92437062937063,20.35702797202797
2023-10-24,2901.133674911661,1207.196254416961,634.5962544169611,896.4723674911661,117.84310954063604,17.501766784452297
2023-10-25,3245.5820143884894,1321.8297482014389,704.5126978417267,1023.9471223021583,143.43679856115108,20.800179856115108
2023-10-26,3300.20512455516,1314.6790391459074,705.8211387900355,1086.867153024911,140.39081850533807,20.735871886120997
2023-10-27,3308.822218309859,1321.2876408450704,702.8975704225352,1092.6604225352112,139.82102112676057,20.72605633802817
2023-10-28,3142.6058974358975,1284.7528205128206,683.0243956043956,996.5113553113553,129.21721611721614,19.166776556776554
2023-10-29,3060.320391459075,1235.2257295373665,666.8848754448398,992.6733451957297,117.85209964412812,18.470462633451955
2023-10-30,3332.0989964157707,1353.2566666666667,694.8666666666667,1078.9671326164876,151.61189964157705,21.340609318996414
2023-10-31,3421.5724822695033,1413.6455319148936,696.8213475177305,1102.6059574468086,154.96890070921987,21.48390070921986
2023-11-01,3416.188717948718,1433.1040293040294,706.4512820512821,1069.7321978021978,152.44846153846154,21.49014652014652
2023-11-02,3357.0510069444445,1396.8613541666666,706.4459375,1049.0015625,151.68583333333333,21.49888888888889
2023-11-03,3399.086049822064,1387.717330960854,726.3922419928825,1086.4803914590748,144.62633451957296,21.812989323843414
2023-11-04,3175.473250883392,1336.7816607773852,699.419964664311,965.0674911660776,123.91303886925795,19.875618374558304
2023-11-05,3068.576035714286,1259.5735357142858,674.9617142857143,977.9664642857142,108.32089285714285,18.48632142857143
2023-11-06,3215.022613240418,1321.859337979094,675.4585017421603,1033.7109756097561,132.87522648083623,20.475226480836238
2023-11-07,3238.0667832167833,1337.7983216783216,673.2508391608392,1041.5305944055945,134.32265734265735,20.582272727272727
2023-11-08,3261.732846975089,1333.4388256227758,696.4859074733097,1044.277615658363,135.68829181494664,20.685053380782918
2023-11-09,3239.4133566433566,1328.4051048951048,686.7517482517483,1038.086188811189,134.97524475524474,20.355594405594406
2023-11-10,3160.549252669039,1300.9164412811388,666.6027758007118,1014.5371174377224,128.26259786476868,20.152099644128114
2023-11-11,2839.9321328671326,1204.3168881118881,587.590979020979,895.421083916084,107.72902097902097,17.80807692307692
2023-11-12,2477.3360854092525,1120.6978647686833,520.6281138790035,699.8951245551601,95.3646975088968,16.87900355871886
2023-11-13,2372.7708450704226,1079.6372887323944,496.94672535211265,639.9860211267605,115.00929577464788,18.422007042253522
2023-11-14,2515.5317142857143,1142.3880000000001,518.1251785714285,692.3483571428571,119.22817857142857,19.142964285714285
2023-11-15,2662.4034285714283,1142.7876428571428,538.0436071428571,819.1796785714286,118.25664285714286,19.370642857142855
2023-11-16,2785.2616176470588,1153.7463602941177,565.0179411764706,897.0773897058823,122.7027205882353,20.118051470588235
2023-11-17,2869.395425531915,1183.3941489361703,592.4628723404255,921.6396808510638,124.33269503546099,19.84659574468085
2023-11-18,2774.244264705882,1167.352536764706,588.6269117647058,860.5339338235294,112.625,18.63389705882353
2023-11-19,2608.4251408450705,1099.1267605633802,551.9869366197183,812.1504225352113,102.17404929577465,17.940845070422533
2023-11-20,2778.013908450704,1155.574190140845,567.0695774647887,887.3366197183099,121.6774647887324,20.014647887323942
2023-11-21,2929.6696808510637,1207.3976595744682,625.264609929078,926.0527304964539,122.4376241134752,20.47031914893617
2023-11-22,2967.2582269503546,1209.0760638297872,619.5856028368795,967.8367021276596,121.77737588652482,20.861631205673756
2023-11-23,3004.9385608856087,1223.179040590406,627.8479704797047,981.1054612546126,122.47439114391143,21.255977859778596
2023-11-24,3007.4943416370106,1229.0175444839858,645.8884697508897,960.2917081850533,121.91,21.609395017793595
2023-11-25,2864.7208680555555,1197.2761111111113,615.6727430555555,895.562638888889,109.00472222222223,20.17673611111111
2023-11-26,2790.395104166667,1147.786597222222,596.955451388889,897.5268055555556,102.539375,19.35559027777778
2023-11-27,2843.8811458333334,1178.6684027777778,572.0692708333333,935.5490277777777,110.53277777777777,19.873368055555556
2023-11-28,2918.9651971326166,1205.2363799283155,577.2068817204301,962.564623655914,124.06283154121863,22.257921146953404
2023-11-29,2905.146595744681,1205.8463120567376,584.8770567375886,940.1228723404256,124.0181914893617,22.46340425531915
2023-11-30,2909.516917562724,1199.579211469534,589.648100358423,946.2198566308244,123.70401433691755,22.516379928315413
2023-12-01,2993.4036029411764,1226.1036029411764,607.576911764706,983.6880147058824,124.65819852941176,22.61926470588235
2023-12-02,2803.6589752650175,1189.8881978798586,580.2163250883392,873.1575265017667,112.65141342756183,20.929540636042404
2023-12-03,2780.161408450704,1171.536971830986,550.8126056338028,907.1529225352112,103.8018309859155,20.23838028169014
2023-12-04,2920.199605734767,1214.0841218637993,573.9898207885304,956.1830824372761,126.58924731182796,21.987956989247312
2023-12-05,2919.2378947368425,1205.193403508772,571.5072631578947,970.0373684210527,122.47428070175438,22.178736842105263
2023-12-06,2894.979790940766,1199.6669337979092,564.9815331010453,951.6822648083623,128.1063763066202,22.57442508710801
2023-12-07,2905.7669611307424,1195.4536042402826,570.1598233215548,958.3033568904593,131.00918727915194,22.95819787985866
2023-12-08,2995.857610294118,1235.934669117647,591.956544117647,974.6598161764705,141.08860294117648,23.655036764705883
2023-12-09,2799.3859363957595,1191.9662897526503,571.7179505300353,870.849222614841,115.79826855123676,22.276537102473497
2023-12-10,2776.6344852941174,1160.771544117647,562.8795955882352,898.3931249999999,105.645625,22.442941176470587
2023-12-11,3005.9358302583028,1248.8210332103322,589.340405904059,985.8084870848708,127.12952029520295,25.413025830258302
2023-12-12,2965.048201438849,1239.7844244604316,559.1727697841726,980.3392805755396,131.0844964028777,26.19248201438849
2023-12-13,2941.06695035461,1221.0423404255318,570.9946453900709,965.543794326241,129.23156028368794,26.58468085106383
2023-12-14,2872.5198897058826,1201.0407720588237,548.2670588235295,937.764669117647,130.88069852941177,27.44533088235294
2023-12-15,2970.00704797048,1238.2043911439114,574.720147601476,969.1826937269373,132.04531365313653,27.917269372693728
2023-12-16,2960.6519852941174,1259.7613970588234,608.8188235294118,915.6434191176471,122.1664338235294,26.470698529411763
2023-12-17,2891.7567765567765,1208.141978021978,590.0341758241758,923.7889743589744,116.13589743589743,25.634798534798534
2023-12-18,3058.515882352941,1274.056875,595.4739705882354,988.1320588235294,142.8152573529412,28.882757352941177
2023-12-19,3069.3240860215055,1279.8741218637992,582.846523297491,1005.0122222222221,142.81487455197131,29.44831541218638
2023-12-20,3156.1741911764707,1309.0904779411765,605.4117647058823,1021.4667647058824,159.79970588235292,30.52327205882353
